date,open,high,low,close
2012-02-06,1994.21,1996.05,1964.77,1973.13
2012-02-03,1982.24,1982.62,1961.95,1972.34
2012-02-02,1982.23,1993.88,1977.32,1984.3
2012-02-01,1948.57,1969.8,1947.46,1959.24
2012-01-31,1943.25,1960.44,1936.68,1955.79
2012-01-30,1956.63,1961.6,1936.14,1940.55
2012-01-27,1960.7,1966.2,1949.46,1964.83
2012-01-26,1959.19,1962.71,1949.51,1957.18
2012-01-25,1947.74,1973.35,1945.14,1952.23
2012-01-20,1922.13,1952.09,1922.13,1949.89
2012-01-19,1912.43,1914.98,1902.02,1914.97
2012-01-18,1891.17,1898.7,1884.33,1892.39
2012-01-17,1878.16,1892.76,1878.16,1892.74
2012-01-16,1860.77,1863.32,1843.86,1859.27
2012-01-13,1865.72,1881.84,1861.53,1875.68
2012-01-12,1853.1,1864.57,1837.96,1864.57
2012-01-11,1857.54,1857.82,1843.12,1845.55
2012-01-10,1841.13,1859.55,1840.47,1853.22
2012-01-09,1832.04,1832.04,1810.48,1826.49
2012-01-06,1867.12,1867.12,1824.29,1843.14
2012-01-05,1869.42,1875.97,1860.57,1863.74
2012-01-04,1883.48,1884.69,1866.22,1866.22
2012-01-03,1846.56,1875.41,1846.56,1875.41
2012-01-02,1831.69,1837.81,1814.55,1826.37
2011-12-29,1815.63,1835.19,1806.88,1825.74
2011-12-28,1833.26,1833.26,1817.97,1825.12
2011-12-27,1856.78,1864.71,1813.48,1842.02
2011-12-26,1873.07,1873.79,1851.99,1856.7
2011-12-23,1861.07,1872.31,1859.4,1867.22
2011-12-22,1841.23,1847.49,1835.91,1847.49
2011-12-21,1837.99,1850.67,1831.26,1848.41
2011-12-20,1791.62,1797.59,1780.1,1793.06
2011-12-19,1829.49,1829.49,1750.6,1776.93
2011-12-16,1827.83,1842.94,1823.68,1839.96
2011-12-15,1834.82,1840.94,1817.61,1819.11
2011-12-14,1852.2,1864.79,1851.89,1857.75
2011-12-13,1877.4,1880.4,1863.77,1864.06
2011-12-12,1902.75,1903.19,1890.18,1899.76
2011-12-09,1883.86,1894.59,1872.67,1874.75
2011-12-08,1911.07,1925.56,1898.34,1912.39
2011-12-07,1914.5,1921.52,1904.52,1919.42
2011-12-06,1914.49,1920.7,1892.01,1902.82
2011-12-05,1928.46,1929.18,1911.61,1922.9
2011-12-02,1914.41,1920.64,1905.69,1916.04
2011-12-01,1911.5,1926.33,1908.33,1916.18
2011-11-30,1847.17,1858.1,1838.7,1847.51
2011-11-29,1828.3,1856.76,1823.93,1856.52
2011-11-28,1804.8,1816.65,1795.39,1815.28
2011-11-25,1780.06,1790.81,1766.73,1776.4
2011-11-24,1775.82,1800.01,1769.43,1795.06
2011-11-23,1820.86,1820.86,1780.24,1783.1
2011-11-22,1798.41,1830.84,1797.93,1826.28
2011-11-21,1833.9,1833.9,1811.69,1820.03
2011-11-18,1839.63,1850.04,1832.17,1839.17
2011-11-17,1862.87,1876.88,1835.73,1876.67
2011-11-16,1898.14,1911.33,1853.13,1856.07
2011-11-15,1888.67,1900.58,1878.42,1886.12
2011-11-14,1889.33,1907.62,1889.33,1902.81
2011-11-11,1840.98,1863.46,1823.87,1863.45
2011-11-10,1860.96,1862.27,1813.25,1813.25
2011-11-09,1925.86,1929.65,1897.47,1907.53
2011-11-08,1927.89,1928.07,1900.09,1903.14
2011-11-07,1932.95,1932.95,1915.38,1919.1
2011-11-04,1911.56,1929.01,1906.33,1928.41
2011-11-03,1895.14,1895.14,1863.57,1869.96
2011-11-02,1870.51,1899.35,1859.83,1898.01
2011-11-01,1891.22,1925.08,1891.22,1909.63
2011-10-31,1922.31,1941.32,1902.04,1909.03
2011-10-28,1961.09,1963.74,1920.81,1929.48
2011-10-27,1906.16,1923.98,1891.23,1922.04
2011-10-26,1871.69,1896.02,1864.99,1894.31
2011-10-25,1900.99,1905.78,1883.68,1888.65
2011-10-24,1858.26,1898.32,1858.23,1898.32
2011-10-21,1831.89,1843.51,1809.42,1838.38
2011-10-20,1857.46,1870.5,1804.11,1805.09
2011-10-19,1851.84,1855.93,1834.38,1855.92
2011-10-18,1826.44,1845.18,1822.91,1838.9
2011-10-17,1855.72,1865.18,1845.43,1865.18
2011-10-14,1816.19,1839.19,1803.42,1835.4
2011-10-13,1831.95,1837.49,1823.1,1823.1
2011-10-12,1789.65,1810.51,1778.97,1809.5
2011-10-11,1810.36,1811.14,1792.78,1795.02
2011-10-10,1763.3,1783.37,1761.68,1766.44
2011-10-07,1751.55,1765.43,1747.42,1759.77
2011-10-06,1714.84,1733.7,1707.77,1710.32
2011-10-05,1718.52,1718.52,1659.31,1666.52
2011-10-04,1683.94,1706.45,1658.06,1706.19
2011-09-30,1759.52,1774.29,1742.89,1769.65
2011-09-29,1713.1,1769.75,1706.9,1769.29
2011-09-28,1751.04,1762.67,1723.08,1723.09
2011-09-27,1704.25,1735.71,1695.05,1735.71
2011-09-26,1720.5,1721.03,1644.11,1652.71
2011-09-23,1736.38,1743.49,1697.39,1697.44
2011-09-22,1807.24,1819.81,1785.69,1800.55
2011-09-21,1842.17,1869.77,1831.95,1854.28
2011-09-20,1819.84,1840.73,1793.75,1837.97
2011-09-19,1818.9,1839.82,1813.1,1820.94
2011-09-16,1819.45,1844.52,1807.62,1840.1
2011-09-15,1797.18,1806.63,1742.91,1774.08
2011-09-14,1804.09,1807.47,1743.78,1749.16
2011-09-09,1817.1,1847.05,1812.9,1812.93
2011-09-08,1858.05,1858.05,1826.44,1846.64
2011-09-07,1811.6,1833.54,1798.79,1833.46
2011-09-06,1752.98,1790.47,1744.03,1766.71
2011-09-05,1829.3,1829.75,1785.82,1785.83
2011-09-02,1872.62,1890.86,1853.7,1867.75
2011-09-01,1887.21,1928.4,1877.4,1880.7
2011-08-31,1846.89,1880.11,1837.82,1880.11
2011-08-30,1853.77,1863.51,1835.65,1843.82
2011-08-29,1807.6,1836.66,1787.29,1829.5
2011-08-26,1754.39,1782.9,1754.39,1778.95
2011-08-25,1791.08,1803.77,1762.79,1764.58
2011-08-24,1788.39,1799.11,1744.07,1754.78
2011-08-23,1735.23,1781.92,1719.97,1776.68
2011-08-22,1756.59,1763.64,1704.54,1710.7
2011-08-19,1789.78,1797.18,1744.86,1744.88
2011-08-18,1891.82,1894.94,1833.34,1860.58
2011-08-17,1868.85,1906.61,1868.6,1892.67
2011-08-16,1850.53,1879.87,1848.82,1879.87
2011-08-12,1844.13,1847.12,1788.97,1793.31
2011-08-11,1733.92,1832.48,1733.92,1817.44
2011-08-10,1877.4,1877.4,1802.29,1806.24
2011-08-09,1807.88,1828.63,1684.68,1801.35
2011-08-08,1916.57,1939.92,1800,1869.45
2011-08-05,1937.17,1966.73,1920.67,1943.75
2011-08-04,2067.17,2071.03,2015.23,2018.47
2011-08-03,2079.19,2080.76,2056.53,2066.26
2011-08-02,2152.85,2155.44,2114.75,2121.27
2011-08-01,2160.09,2173.28,2158.24,2172.31
2011-07-29,2159.27,2159.27,2133.21,2133.21
2011-07-28,2138.61,2160.44,2138.61,2155.85
2011-07-27,2152.66,2174.73,2151.84,2174.31
2011-07-26,2163.08,2168.7,2148.22,2168.7
2011-07-25,2154,2158.35,2146.99,2150.48
2011-07-22,2162,2171.24,2153.49,2171.23
2011-07-21,2153.94,2155.49,2135.66,2145.04
2011-07-20,2158.88,2164.22,2149.25,2154.95
2011-07-19,2127.13,2140.44,2123.43,2130.21
2011-07-18,2149.97,2149.97,2121.73,2130.48
2011-07-15,2123.57,2145.2,2123,2145.2
2011-07-14,2119.06,2130.08,2105.24,2130.07
2011-07-13,2117.12,2129.64,2107.63,2129.64
2011-07-12,2131.07,2136.98,2107.95,2109.73
2011-07-11,2167.94,2171.29,2151.84,2157.16
2011-07-08,2192.83,2192.83,2173.96,2180.35
2011-07-07,2167.18,2184.94,2165.15,2180.59
2011-07-06,2156.94,2171.19,2155.33,2171.19
2011-07-05,2149.4,2163.37,2145.87,2161.75
2011-07-04,2143.24,2153.29,2141.98,2145.3
2011-07-01,2120.03,2131.67,2116.68,2125.74
2011-06-30,2103.59,2105.47,2091.09,2100.69
2011-06-29,2097.87,2098.95,2081.71,2094.42
2011-06-28,2092.94,2099.94,2062.91,2062.91
2011-06-27,2076.01,2076.94,2058.4,2070.29
2011-06-24,2063.92,2090.82,2062.26,2090.81
2011-06-23,2048.06,2064.96,2048.06,2055.86
2011-06-22,2066.91,2074.46,2059.36,2063.9
2011-06-21,2041.15,2051.19,2015.86,2048.17
2011-06-20,2034.35,2047.12,2017.52,2019.65
2011-06-17,2057.46,2058.67,2008.84,2031.93
2011-06-16,2057.16,2068.17,2043.81,2046.63
2011-06-15,2087.96,2091,2064.82,2086.53
2011-06-14,2045.22,2082.25,2040.69,2076.83
2011-06-13,2030.54,2057.65,2025.42,2048.74
2011-06-10,2085.85,2093.94,2045.24,2046.67
2011-06-09,2076.7,2088.82,2067.58,2071.42
2011-06-08,2102.97,2109.11,2068.78,2083.35
2011-06-07,2093.45,2106.85,2091.26,2099.71
2011-06-03,2123.47,2131.93,2108.75,2113.47
2011-06-02,2098.37,2126.8,2093.97,2114.2
2011-06-01,2142.67,2152.95,2132.85,2141.34
2011-05-31,2104.16,2146.79,2102.77,2142.47
2011-05-30,2115.27,2116.13,2085.75,2093.79
2011-05-27,2087.36,2111.36,2085.24,2100.24
2011-05-26,2059.93,2094.35,2056.49,2091.91
2011-05-25,2073.53,2082.12,2030.68,2035.87
2011-05-24,2052.44,2070.64,2048.55,2061.76
2011-05-23,2100.44,2100.44,2055.71,2055.71
2011-05-20,2101.45,2112.48,2084.06,2111.5
2011-05-19,2141.29,2143.41,2092.61,2095.51
2011-05-18,2110.7,2138.72,2106.41,2135.78
2011-05-17,2103.82,2111.44,2092.32,2102.41
2011-05-16,2104.67,2115.25,2097.16,2104.18
2011-05-13,2133.99,2134.53,2103.06,2120.08
2011-05-12,2139.24,2149.42,2122.6,2122.65
2011-05-11,2161.44,2166.63,2144.94,2166.63
2011-05-09,2157.95,2161.93,2136.59,2139.17
2011-05-06,2153.5,2156.81,2133.97,2147.45
2011-05-04,2196.9,2201.69,2173.21,2180.64
2011-05-03,2224.4,2228.04,2188.11,2200.73
2011-05-02,2203.09,2229.09,2202.92,2228.96
2011-04-29,2211.33,2219.6,2177.8,2192.36
2011-04-28,2215.42,2225.35,2194.15,2208.35
2011-04-27,2225.95,2231.47,2191.82,2206.7
2011-04-26,2219.47,2222.56,2196.76,2206.3
2011-04-25,2205.2,2218.07,2199.27,2216
2011-04-22,2203.04,2208.06,2190.87,2197.82
2011-04-21,2190.64,2211.36,2183.52,2198.54
2011-04-20,2146.38,2169.94,2138.8,2169.91
2011-04-19,2117.94,2136.95,2111.6,2122.68
2011-04-18,2146.83,2149.45,2128.02,2137.72
2011-04-15,2136.27,2142.71,2126.59,2140.5
2011-04-14,2116.49,2141.07,2109.63,2141.06
2011-04-13,2091.68,2121.93,2081.98,2121.92
2011-04-12,2117.21,2117.21,2088.67,2089.4
2011-04-11,2127.2,2135.33,2115.89,2122.39
2011-04-08,2119.01,2135.98,2118.72,2127.97
2011-04-07,2133.31,2135.73,2111.54,2122.14
2011-04-06,2129.13,2136.29,2119.66,2126.71
2011-04-05,2118.08,2130.43,2107.78,2130.43
2011-04-04,2124.37,2125.53,2103.82,2115.87
2011-04-01,2107.67,2121.02,2101.83,2121.01
2011-03-31,2098.09,2106.74,2089.12,2106.7
2011-03-30,2075.91,2100.2,2074.26,2091.38
2011-03-29,2052.87,2072.13,2050.09,2072.13
2011-03-28,2054.28,2059.92,2043.99,2056.39
2011-03-25,2058.35,2060.29,2041.72,2054.04
2011-03-24,2022.26,2036.93,2022.08,2036.78
2011-03-23,2019.18,2022.14,2005.59,2012.18
2011-03-22,2012.48,2016.27,2004.36,2013.66
2011-03-21,1985.47,2005.32,1985.15,2003.42
2011-03-18,1963.17,1988.04,1960.49,1981.13
2011-03-17,1921.59,1961.09,1919.13,1959.03
2011-03-16,1951.68,1965.15,1931.38,1957.97
2011-03-15,1966.82,1985.82,1882.09,1923.92
2011-03-14,1949.08,1971.23,1928.99,1971.23
2011-03-11,1956.34,1970.7,1949.32,1955.54
2011-03-10,1999.38,2001.27,1973.88,1981.58
2011-03-09,2007.79,2016.68,1991.52,2001.47
2011-03-08,1984.08,2007.24,1974.73,1996.32
2011-03-07,1996.48,2005.43,1978.13,1980.27
2011-03-04,1989.88,2008.89,1984.15,2004.68
2011-03-03,1942.24,1970.66,1941.23,1970.66
2011-03-02,1922.38,1940.78,1921.34,1928.24
2011-02-28,1954.4,1958.59,1935.93,1939.3
2011-02-25,1956.02,1965.48,1941.15,1963.43
2011-02-24,1957.63,1970.66,1945.41,1949.88
2011-02-23,1962.7,1977.99,1951.75,1961.63
2011-02-22,1978.34,1982.7,1958.77,1969.92
2011-02-21,2014.15,2014.98,1991.7,2005.3
2011-02-18,1989.24,2015.78,1981.75,2013.14
2011-02-17,2002,2006.59,1959.71,1977.22
2011-02-16,2007.08,2021.69,1989.11,1989.11
2011-02-15,2018.4,2029.99,2003.58,2010.52
2011-02-14,1999.09,2015.84,1986.94,2014.59
2011-02-11,2010.29,2021.42,1975.47,1977.19
2011-02-10,2041.07,2043.07,2008.5,2008.5
2011-02-09,2077.12,2077.12,2037.3,2045.58
2011-02-08,2090.47,2092.43,2066.71,2069.7
2011-02-07,2102.76,2107.83,2081.73,2081.74
2011-02-01,2079.92,2086.56,2071.73,2072.03
2011-01-31,2080.6,2089.72,2069.73,2069.73
2011-01-28,2115.69,2119.49,2095.36,2107.87
2011-01-27,2115.04,2121.06,2108.53,2115.01
2011-01-26,2093.59,2112.33,2092.41,2110.46
2011-01-25,2092.27,2105.33,2083.8,2086.67
2011-01-24,2067.32,2082.97,2064,2082.16
2011-01-21,2103.74,2104.39,2066.82,2069.92
2011-01-20,2111.41,2114.2,2102.61,2106.66
2011-01-19,2106.53,2119.24,2084.08,2115.69
2011-01-18,2095.85,2111.4,2093.32,2096.48
2011-01-17,2112.37,2118.86,2099.84,2099.85
2011-01-14,2089.7,2108.17,2076.44,2108.17
2011-01-13,2097.04,2109.34,2083.8,2089.48
2011-01-12,2091.7,2098,2085.99,2094.95
2011-01-11,2079.85,2088.32,2059.67,2088.32
2011-01-10,2082.29,2088.64,2069.3,2080.81
2011-01-07,2073.68,2086.2,2068.66,2086.2
2011-01-06,2094.35,2096.65,2066.1,2077.61
2011-01-05,2083.1,2087.14,2076.92,2082.55
2011-01-04,2074.56,2085.14,2069.12,2085.14
2011-01-03,2063.69,2070.09,2054.83,2070.08
2010-12-30,2047.82,2052.97,2041.66,2051
2010-12-29,2028.57,2043.49,2027.52,2043.49
2010-12-28,2028.41,2041.83,2026.57,2033.32
2010-12-27,2024.56,2034.62,2018.75,2022.19
2010-12-24,2040.64,2042.89,2027.96,2029.6
2010-12-23,2042.41,2043.62,2028.78,2037.53
2010-12-22,2039.35,2045.39,2035.25,2038.11
2010-12-21,2035.11,2043.81,2032.66,2037.09
2010-12-20,2008.14,2021.7,1996.44,2020.28
2010-12-17,2018.28,2027.55,2010.75,2026.3
2010-12-16,2009.86,2019.49,2002.33,2009.24
2010-12-15,2009.2,2017.48,2004.06,2017.48
2010-12-14,2000.6,2009.05,1996.82,2009.05
2010-12-13,1993.42,1997.36,1983.93,1996.59
2010-12-10,1984.11,1991.96,1979.73,1986.14
2010-12-09,1963.88,1988.96,1961.68,1988.96
2010-12-08,1960.3,1970.91,1953.97,1955.72
2010-12-07,1955.63,1964.64,1952.56,1962.52
2010-12-06,1961.23,1961.47,1946.35,1953.64
2010-12-03,1960.61,1960.61,1948.51,1957.26
2010-12-02,1943.71,1950.26,1940.23,1950.26
2010-12-01,1907.7,1929.32,1904.71,1929.32
2010-11-30,1889.89,1917.57,1889.86,1904.63
2010-11-29,1904.95,1912.53,1880.58,1895.54
2010-11-26,1932.78,1936.72,1893.94,1901.8
2010-11-25,1934.97,1935.59,1916.16,1927.68
2010-11-24,1883.92,1928.45,1882.52,1925.98
2010-11-23,1938.91,1943.48,1919.15,1928.94
2010-11-22,1947.01,1954.78,1939.51,1944.34
2010-11-19,1936.74,1940.96,1927.81,1940.96
2010-11-18,1908.38,1929.24,1904.37,1927.86
2010-11-17,1877.23,1908.17,1875.34,1897.11
2010-11-16,1912.11,1916.07,1890,1899.13
2010-11-15,1918.69,1925.43,1900.25,1913.81
2010-11-12,1951.35,1958.22,1899.49,1913.12
2010-11-11,1966.5,1976.46,1914.73,1914.73
2010-11-10,1945.73,1967.85,1945.28,1967.85
2010-11-09,1943.56,1947.66,1935.38,1947.46
2010-11-08,1946.76,1948.44,1930.29,1942.41
2010-11-05,1962.34,1966.99,1938.57,1938.96
2010-11-04,1941.56,1945.58,1936.04,1942.5
2010-11-03,1931.13,1943.23,1930.11,1935.97
2010-11-02,1912.28,1920.29,1907.18,1918.04
2010-11-01,1889.57,1914.74,1880.25,1914.74
2010-10-29,1913.61,1913.95,1875.31,1882.95
2010-10-28,1909.38,1914.89,1901.8,1907.87
2010-10-27,1919.48,1924.61,1902.18,1909.54
2010-10-26,1913.25,1919.56,1909.27,1919.41
2010-10-25,1902.51,1918.87,1899.08,1915.71
2010-10-22,1882.08,1897.31,1880.25,1897.31
2010-10-21,1878.51,1879.08,1858.38,1874.69
2010-10-20,1844.41,1875.76,1837.08,1870.44
2010-10-19,1878.98,1885.23,1857.32,1857.32
2010-10-18,1904.57,1904.79,1875.42,1875.42
2010-10-15,1898.85,1903.25,1893.76,1902.29
2010-10-14,1886.68,1899.76,1884.45,1899.76
2010-10-13,1878.58,1881.2,1866.41,1876.15
2010-10-12,1892.27,1893.13,1857.93,1868.04
2010-10-11,1908.55,1909.01,1885.08,1889.91
2010-10-08,1900.86,1900.86,1887.98,1897.07
2010-10-07,1901.2,1906.02,1893.14,1900.85
2010-10-06,1897.07,1905.73,1894.02,1903.95
2010-10-05,1874.1,1885,1868.89,1878.94
2010-10-04,1884.49,1889.5,1875.93,1879.29
2010-10-01,1872.39,1884,1868.9,1876.73
2010-09-30,1870.21,1872.81,1861.18,1872.81
2010-09-29,1865.27,1873.79,1864.43,1866.45
2010-09-28,1859.04,1862.72,1852.52,1855.97
2010-09-27,1856.42,1862.03,1851.97,1860.83
2010-09-24,1830.22,1846.6,1825.8,1846.6
2010-09-20,1821.52,1833.78,1818.6,1832.63
2010-09-17,1823.64,1828.54,1812.05,1827.35
2010-09-16,1822.35,1824.61,1811.85,1811.85
2010-09-15,1817.3,1827,1813.09,1823.88
2010-09-14,1824.78,1827.03,1810.78,1815.25
2010-09-13,1812.03,1819.12,1807.59,1818.86
2010-09-10,1792.75,1808.18,1791.95,1802.58
2010-09-09,1786.83,1790.47,1775.07,1784.36
2010-09-08,1780.48,1785.48,1770.78,1779.22
2010-09-07,1792.07,1796.5,1786.37,1787.74
2010-09-06,1791.76,1794.07,1784.49,1792.42
2010-09-03,1780.8,1786.04,1774.95,1780.02
2010-09-02,1783.22,1783.85,1767.67,1775.73
2010-09-01,1751.96,1767.21,1748.3,1764.69
2010-08-31,1746.85,1752.07,1736.23,1742.75
2010-08-30,1749.02,1760.35,1746.21,1760.13
2010-08-27,1724,1732.84,1719.2,1729.56
2010-08-26,1744.08,1744.4,1729.76,1729.76
2010-08-25,1745.77,1753.57,1734.79,1734.79
2010-08-24,1757.1,1771.76,1749.11,1760.53
2010-08-23,1780.59,1788.71,1766.77,1767.71
2010-08-20,1769.02,1776.35,1765.58,1775.54
2010-08-19,1763.6,1781.07,1762.98,1779.64
2010-08-18,1763.84,1765.01,1753.68,1761.99
2010-08-17,1737.36,1757.22,1734.51,1755.03
2010-08-16,1735.36,1746.02,1716.86,1743.31
2010-08-13,1731.15,1747.11,1725.24,1746.24
2010-08-12,1731.34,1742.8,1721.75,1721.75
2010-08-11,1775.34,1776.99,1754.18,1758.19
2010-08-10,1792.12,1794.55,1779.57,1781.13
2010-08-09,1779.38,1790.21,1776.72,1790.17
2010-08-06,1782.47,1785.98,1769.46,1783.83
2010-08-05,1796.63,1797.42,1773.49,1783.86
2010-08-04,1795.23,1795.23,1774.48,1789.26
2010-08-03,1796,1796.28,1784.57,1790.6
2010-08-02,1771.38,1784.1,1767.6,1782.27
2010-07-30,1768.24,1774.74,1754.58,1759.33
2010-07-29,1770.44,1776.96,1767.96,1770.88
2010-07-28,1773.69,1775.82,1764.54,1773.47
2010-07-27,1775.47,1778.72,1765.42,1768.31
2010-07-26,1760.1,1774.05,1758.99,1769.07
2010-07-23,1756.38,1760.62,1745.04,1758.06
2010-07-22,1744.7,1752.58,1732.49,1735.53
2010-07-21,1752.69,1755.66,1740.11,1748.78
2010-07-20,1727.38,1740.82,1724.6,1736.77
2010-07-19,1719.14,1737.9,1717.97,1731.95
2010-07-16,1751.2,1754.28,1736.66,1738.45
2010-07-15,1754.71,1759.19,1748.98,1751.29
2010-07-14,1754.43,1764.81,1754.12,1758.01
2010-07-13,1737.92,1750.48,1732.85,1735.08
2010-07-12,1731.73,1734.05,1724.6,1734.05
2010-07-09,1708.72,1723.14,1697.61,1723.01
2010-07-08,1699.17,1702.65,1692.93,1698.64
2010-07-07,1685.77,1685.77,1668.61,1675.65
2010-07-06,1664.87,1684.94,1650.3,1684.94
2010-07-05,1675.43,1680.39,1664.22,1675.37
2010-07-02,1688.95,1693.75,1667.38,1671.82
2010-07-01,1687,1693.9,1664.54,1686.24
2010-06-30,1678.54,1699.55,1675.47,1698.29
2010-06-29,1735.31,1739.97,1703.47,1707.76
2010-06-28,1734.53,1735.27,1726.25,1732.03
2010-06-25,1721.53,1733.7,1719.08,1729.84
2010-06-24,1724.85,1739.87,1721.72,1739.87
2010-06-23,1722.52,1731.78,1721.41,1725.82
2010-06-22,1727.96,1734.42,1723.96,1731.48
2010-06-21,1728.37,1741.48,1723.77,1739.68
2010-06-18,1710.4,1712.35,1701.92,1711.95
2010-06-17,1707.29,1711.48,1701.28,1707.92
2010-06-16,1707.98,1710.57,1694.92,1705.33
2010-06-15,1687.85,1696.74,1684.52,1690.03
2010-06-14,1683.29,1698.21,1681.95,1690.6
2010-06-11,1674.61,1681.7,1662.75,1675.34
2010-06-10,1651.92,1662.32,1643.71,1651.7
2010-06-09,1653.12,1655.61,1638.38,1647.22
2010-06-08,1635.01,1656.37,1630.43,1651.48
2010-06-07,1628.06,1638.88,1618.57,1637.97
2010-06-04,1660.99,1670.94,1658.52,1664.13
2010-06-03,1643.74,1663.67,1641.77,1661.84
2010-06-01,1634.55,1643.08,1623.4,1630.4
2010-05-31,1625.08,1641.25,1621.09,1641.25
2010-05-28,1630.14,1630.18,1606.76,1622.78
2010-05-27,1565.59,1611.59,1565.4,1607.5
2010-05-26,1575.29,1582.12,1549.65,1582.12
2010-05-25,1585.17,1585.6,1532.68,1560.83
2010-05-24,1589.83,1612.91,1585.62,1604.93
2010-05-20,1624.17,1640.47,1591.93,1600.18
2010-05-19,1621.32,1630.31,1601.54,1630.08
2010-05-18,1662.31,1663.15,1629.35,1643.24
2010-05-17,1668.57,1673.01,1644.71,1651.51
2010-05-14,1685.75,1699.59,1677.44,1695.63
2010-05-13,1683.76,1700,1682.91,1694.58
2010-05-12,1678.79,1680.16,1657.67,1663.03
2010-05-11,1692.4,1692.4,1661.71,1670.24
2010-05-10,1661.61,1679.58,1654.41,1677.63
2010-05-07,1632.45,1658.3,1625.83,1647.5
2010-05-06,1679.79,1689.16,1674.11,1684.71
2010-05-04,1730.57,1734.47,1714.17,1718.75
2010-05-03,1735.68,1740.15,1709.81,1721.21
2010-04-30,1742.32,1749.69,1739.81,1741.56
2010-04-29,1738.77,1738.77,1720.67,1728.42
2010-04-28,1716.17,1733.91,1714.53,1733.91
2010-04-27,1748.84,1756.15,1742.27,1749.55
2010-04-26,1745.98,1757.76,1745.8,1752.2
2010-04-23,1747.92,1748.46,1732.88,1737.03
2010-04-22,1737.29,1740.04,1727.61,1739.52
2010-04-21,1730.37,1748.19,1729.77,1747.58
2010-04-20,1715.83,1721.36,1710.18,1718.03
2010-04-19,1708.39,1720.03,1700.69,1705.3
2010-04-16,1742.24,1743.65,1723.28,1734.49
2010-04-15,1745.52,1747.38,1729.59,1743.91
2010-04-14,1720.42,1735.33,1720.42,1735.33
2010-04-13,1714.96,1716.09,1699.58,1710.59
2010-04-12,1730.37,1733.3,1707.92,1710.3
2010-04-09,1735,1737.45,1710.11,1724.47
2010-04-08,1722.13,1733.78,1719.51,1733.78
2010-04-07,1725.31,1729.23,1722.19,1726.6
2010-04-06,1732.98,1732.98,1719.14,1726.09
2010-04-05,1728.27,1731,1711.16,1724.99
2010-04-02,1723.29,1725.39,1715.56,1723.49
2010-04-01,1695.3,1719.74,1695.3,1719.17
2010-03-31,1702.58,1704.81,1689.92,1692.85
2010-03-30,1705.51,1705.57,1693.83,1700.19
2010-03-29,1681.99,1699.81,1681.44,1691.99
2010-03-26,1683.96,1699.94,1680.91,1697.72
2010-03-25,1680.42,1688.39,1677.05,1688.39
2010-03-24,1693.56,1695.03,1678.07,1681.01
2010-03-23,1685.07,1689.46,1677.91,1681.82
2010-03-22,1678.51,1680.94,1664.88,1672.67
2010-03-19,1682.52,1687.68,1677.62,1686.11
2010-03-18,1679.21,1687.7,1675.1,1675.17
2010-03-17,1663.3,1682.86,1659.64,1682.86
2010-03-16,1654.52,1655.27,1642.86,1648.01
2010-03-15,1663.86,1667.44,1643.51,1649.5
2010-03-12,1666.59,1666.86,1653.03,1662.74
2010-03-11,1670.82,1672.48,1656.48,1656.62
2010-03-10,1662,1662.88,1653.69,1662.24
2010-03-09,1657.94,1661.26,1653.98,1660.83
2010-03-08,1653.54,1660.28,1649.67,1660.04
2010-03-05,1624.8,1634.57,1624.74,1634.57
2010-03-04,1625.35,1631.1,1612.47,1618.2
2010-03-03,1615.25,1622.63,1611.35,1622.44
2010-03-02,1612.43,1620.15,1608.97,1615.12
2010-02-26,1593.73,1596.55,1580.7,1594.58
2010-02-25,1620.25,1621.84,1582.22,1587.51
2010-02-24,1616.55,1618.46,1606.24,1612.83
2010-02-23,1626.75,1630.45,1616.04,1628.9
2010-02-22,1617.16,1630.51,1617.16,1627.1
2010-02-19,1611.09,1623.25,1592.92,1593.9
2010-02-18,1630.89,1631.71,1618.81,1621.19
2010-02-17,1619.04,1628.31,1618.27,1627.43
2010-02-16,1589.97,1608.86,1586.87,1601.05
2010-02-12,1595.95,1598.41,1577.89,1593.66
2010-02-11,1574.95,1600.41,1574.77,1597.81
2010-02-10,1578.83,1581.56,1565.79,1570.12
2010-02-09,1550.8,1571.96,1549.11,1570.49
2010-02-08,1565.24,1566.3,1548.78,1552.79
2010-02-05,1567.59,1575.16,1560.99,1567.12
2010-02-04,1615.48,1619.37,1607.87,1616.42
2010-02-03,1614.16,1618.86,1602.55,1615.02
2010-02-02,1618.6,1618.6,1591.24,1595.81
2010-02-01,1603.87,1611.99,1590.8,1606.44
2010-01-29,1621,1626.57,1595.39,1602.43
2010-01-28,1632.58,1649.46,1619.26,1642.43
2010-01-27,1641.88,1643.64,1620.55,1625.48
2010-01-26,1670.47,1671.66,1626.98,1637.34
2010-01-25,1662.77,1681.83,1660.58,1670.2
2010-01-22,1696.21,1706.09,1665.6,1684.35
2010-01-21,1700.53,1722.01,1695.18,1722.01
2010-01-20,1723.01,1723.01,1708.58,1714.38
2010-01-19,1719.41,1723.22,1706.73,1710.22
2010-01-18,1696.14,1716.62,1688.89,1711.78
2010-01-15,1694.65,1704.43,1686.12,1701.8
2010-01-14,1680.68,1692.78,1677.46,1685.77
2010-01-13,1683.51,1687.58,1671.11,1671.41
